supermercado,categoria,familia,nombre,producto_id,sku_id,marca,url,imagen,vendedor,precio_tarjeta,nombre_tarjeta,tarjeta_descuento_pct,precio_internet,precio_normal,precio_descuento,precio_regular,tiene_descuento,descuento_pct,fecha_extraccion
tottus,carne-de-res,res,Bife Angosto De Res Tottus Black,115845234,115845235,TOTTUS BLACK,https://www.tottus.com.pe/tottus-pe/articulo/115845234/bife-angosto-de-res-tottus-black,https://media.tottus.com.pe/tottusPE/40250171_1/public,TOTTUS,71.9,CMR,20.0,89.9,,71.9,89.9,True,20.0,2026-07-04T07:56:26
tottus,carne-de-res,res,Asado Pejerrey En Trozos De Res Tottus x Kg,115845555,115845556,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115845555/asado-pejerrey-en-trozos-de-res-tottus-x-kg,https://media.tottus.com.pe/tottusPE/42102859_1/public,TOTTUS,,,,44.9,,44.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Entraña Especial Tottus x Kg,142863533,142863534,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/142863533/entrana-especial-tottus-x-kg,https://media.tottus.com.pe/tottusPE/43508612_1/public,TOTTUS,,,,48.9,,48.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Corazón De Cuadril Tottus Black,115845232,115845233,TOTTUS BLACK,https://www.tottus.com.pe/tottus-pe/articulo/115845232/corazon-de-cuadril-tottus-black,https://media.tottus.com.pe/tottusPE/40250165_1/public,TOTTUS,51.9,CMR,20.0,64.9,,51.9,64.9,True,20.0,2026-07-04T07:56:28
tottus,carne-de-res,res,Lomo Fino De Res Tottus Pasturas Tottus,115851705,115851706,TOTTUS PASTURAS NATURALES,https://www.tottus.com.pe/tottus-pe/articulo/115851705/lomo-fino-de-res-tottus-pasturas-tottus,https://media.tottus.com.pe/tottusPE/41260209_1/public,TOTTUS,,,,109.9,,109.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Entraña Fina Argentina Tottus,115855209,115855210,TOTTUS ARGENTINA,https://www.tottus.com.pe/tottus-pe/articulo/115855209/entrana-fina-argentina-tottus,https://media.tottus.com.pe/tottusPE/42718042_1/public,TOTTUS,,,,109.9,124.9,109.9,124.9,True,12.0,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife Angosto Argentino Tottus,115855180,115855181,TOTTUS ARGENTINA,https://www.tottus.com.pe/tottus-pe/articulo/115855180/bife-angosto-argentino-tottus,https://media.tottus.com.pe/tottusPE/41930058_1/public,TOTTUS,,,,99.9,109.9,99.9,109.9,True,9.1,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife Angosto De Res De Pasturas Naturales Tottus,115851347,115851350,TOTTUS PASTURAS NATURALES,https://www.tottus.com.pe/tottus-pe/articulo/115851347/bife-angosto-de-res-de-pasturas-naturales-tottus,https://media.tottus.com.pe/tottusPE/41260173_1/public,TOTTUS,,,,58.9,,58.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Entraña Fina Porterhouse,115836036,115836037,PORTERHOUSE,https://www.tottus.com.pe/tottus-pe/articulo/115836036/entrana-fina-porterhouse,https://media.tottus.com.pe/tottusPE/40775225_1/public,TOTTUS,,,,198.99,219.9,198.99,219.9,True,9.5,2026-07-04T07:56:28
tottus,carne-de-res,res,Asado De Tira Sin Hueso Tottus Black,115845539,115845540,TOTTUS BLACK,https://www.tottus.com.pe/tottus-pe/articulo/115845539/asado-de-tira-sin-hueso-tottus-black,https://media.tottus.com.pe/tottusPE/40250154_1/public,TOTTUS,64.7,CMR,20.0,80.9,,64.7,80.9,True,20.0,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife De Vacío Nacional Tottus,115851359,115851360,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115851359/bife-de-vacio-nacional-tottus,https://media.tottus.com.pe/tottusPE/40290362_1/public,TOTTUS,,,,64.9,66.9,64.9,66.9,True,3.0,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife Ancho Porterhouse,115875572,115875573,PORTERHOUSE,https://www.tottus.com.pe/tottus-pe/articulo/115875572/bife-ancho-porterhouse,https://media.tottus.com.pe/tottusPE/40728135_1/public,TOTTUS,,,,204.9,,204.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Toril De Res Corte Clásico Tottus,115845330,115845331,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115845330/toril-de-res-corte-clasico-tottus,https://media.tottus.com.pe/tottusPE/41480226_1/public,TOTTUS,,,,47.5,,47.5,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife Ancho Argentino Tottus x Kg,115855176,115855177,TOTTUS ARGENTINA,https://www.tottus.com.pe/tottus-pe/articulo/115855176/bife-ancho-argentino-tottus-x-kg,https://media.tottus.com.pe/tottusPE/41930061_1/public,TOTTUS,,,,104.9,119.9,104.9,119.9,True,12.5,2026-07-04T07:56:28
tottus,carne-de-res,res,Entraña Fina De Res Uruguayo Tottus,115848504,115848505,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115848504/entrana-fina-de-res-uruguayo-tottus,https://media.tottus.com.pe/tottusPE/42229316_1/public,TOTTUS,,,,109.9,119.9,109.9,119.9,True,8.3,2026-07-04T07:56:28
tottus,carne-de-res,res,Bisteck De Cadera De Res Pasturas Naturales Tottus,115851727,115851728,TOTTUS PASTURAS NATURALES,https://www.tottus.com.pe/tottus-pe/articulo/115851727/bisteck-de-cadera-de-res-pasturas-naturales-tottus,https://media.tottus.com.pe/tottusPE/42542437_1/public,TOTTUS,,,,62.9,,62.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Delmonico Tottus Black x Kg,142863515,142863516,TOTTUS BLACK,https://www.tottus.com.pe/tottus-pe/articulo/142863515/delmonico-tottus-black-x-kg,https://media.tottus.com.pe/tottusPE/43508610_1/public,TOTTUS,43.9,CMR,20.0,54.9,,43.9,54.9,True,20.0,2026-07-04T07:56:28
tottus,carne-de-res,res,Colita De Cuadril De Res Uruguayo Tottus,115848498,115848499,TOTTUS URUGUAYA,https://www.tottus.com.pe/tottus-pe/articulo/115848498/colita-de-cuadril-de-res-uruguayo-tottus,https://media.tottus.com.pe/tottusPE/41681139_1/public,TOTTUS,,,,74.9,84.9,74.9,84.9,True,11.8,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife Angosto De Res Porterhouse x Kg,115875570,115875571,PORTERHOUSE,https://www.tottus.com.pe/tottus-pe/articulo/115875570/bife-angosto-de-res-porterhouse-x-kg,https://media.tottus.com.pe/tottusPE/40728137_1/public,TOTTUS,,,,179.9,,179.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Picaña Porcionada x Kg,139325190,139325191,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/139325190/picana-porcionada-x-kg,https://media.tottus.com.pe/tottusPE/43451217_1/public,TOTTUS,,,,149.9,,149.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife de Vacío Porterhouse,115875568,115875569,PORTERHOUSE,https://www.tottus.com.pe/tottus-pe/articulo/115875568/bife-de-vacio-porterhouse,https://media.tottus.com.pe/tottusPE/41125473_1/public,TOTTUS,,,,129.9,139.9,129.9,139.9,True,7.1,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife Angosto Uruguayo Tottus,115848724,115848725,TOTTUS URUGUAYA,https://www.tottus.com.pe/tottus-pe/articulo/115848724/bife-angosto-uruguayo-tottus,https://media.tottus.com.pe/tottusPE/41681135_1/public,TOTTUS,,,,99.9,,99.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Denver Steak Tottus Black x Kg,142863527,142863528,TOTTUS BLACK,https://www.tottus.com.pe/tottus-pe/articulo/142863527/denver-steak-tottus-black-x-kg,https://media.tottus.com.pe/tottusPE/43508611_1/public,TOTTUS,51.9,CMR,20.0,64.9,,51.9,64.9,True,20.0,2026-07-04T07:56:28
tottus,carne-de-res,res,Chapita De Res Corte Clásico Tottus,115845246,115845247,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115845246/chapita-de-res-corte-clasico-tottus,https://media.tottus.com.pe/tottusPE/40319582_1/public,TOTTUS,,,,43.9,,43.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Colita De Cuadril De Pasturas Naturales Tottus,115851563,115851567,TOTTUS PASTURAS NATURALES,https://www.tottus.com.pe/tottus-pe/articulo/115851563/colita-de-cuadril-de-pasturas-naturales-tottus,https://media.tottus.com.pe/tottusPE/41260176_1/public,TOTTUS,,,,69.9,,69.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Entraña Al Vacío x Kg,139325186,139325189,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/139325186/entrana-al-vacio-x-kg,https://media.tottus.com.pe/tottusPE/43451212_1/public,TOTTUS,,,,259.9,,259.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Colita De Cuadril De Argentina Tottus x Kg,116242278,116242279,TOTTUS ARGENTINA,https://www.tottus.com.pe/tottus-pe/articulo/116242278/colita-de-cuadril-de-argentina-tottus-x-kg,https://media.tottus.com.pe/tottusPE/41930063_1/public,TOTTUS,,,,79.9,89.9,79.9,89.9,True,11.1,2026-07-04T07:56:28
tottus,carne-de-res,res,Flat Iron Prime Creekstone x Kg,150075652,150075654,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/150075652/flat-iron-prime-creekstone-x-kg,https://media.tottus.com.pe/tottusPE/43602461_1/public,TOTTUS,,,,164.9,,164.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Hamburguesa De Res Granel x Kg,139325245,139325247,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/139325245/hamburguesa-de-res-granel-x-kg,https://media.tottus.com.pe/tottusPE/43451215_1/public,TOTTUS,,,,84.9,,84.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Hamburguesa Porterhouse USDA Choice x Kg,148752013,148752014,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/148752013/hamburguesa-porterhouse-usda-choice-x-kg,https://media.tottus.com.pe/tottusPE/43591829_1/public,TOTTUS,,,,64.9,,64.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Flat Iron Creekstone x Kg,138764603,138764604,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/138764603/flat-iron-creekstone-x-kg,https://media.tottus.com.pe/tottusPE/43439235_1/public,TOTTUS,,,,139.9,,139.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Colita De Cuadril Choice Creekstone x Kg,143935979,143935980,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/143935979/colita-de-cuadril-choice-creekstone-x-kg,https://media.tottus.com.pe/tottusPE/43529833_1/public,TOTTUS,,,,114.9,,114.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Asado De Tira XL Choice Creekstone x Kg,143936038,143936039,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/143936038/asado-de-tira-xl-choice-creekstone-x-kg,https://media.tottus.com.pe/tottusPE/43529832_1/public,TOTTUS,,,,154.9,,154.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Bife Parrillero Choice Creekstone x Kg,150075692,150075694,CREEKSTONE,https://www.tottus.com.pe/tottus-pe/articulo/150075692/bife-parrillero-choice-creekstone-x-kg,https://media.tottus.com.pe/tottusPE/43602465_1/public,TOTTUS,,,,174.9,,174.9,,False,,2026-07-04T07:56:28
tottus,carne-de-res,res,Relleno Hígado Res Y Carne Cerdo x 500 g,144132114,144132115,NUTRILIVER,https://www.tottus.com.pe/tottus-pe/articulo/144132114/relleno-higado-res-y-carne-cerdo-x-500-g,https://media.tottus.com.pe/tottusPE/43530757_1/public,TOTTUS,,,,21.9,,21.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Filete De Pechuga Artisan x Kg. Libre de Antibióticos.,115835398,115835399,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/115835398/filete-de-pechuga-artisan-x-kg-libre-de-antibioticos,https://media.tottus.com.pe/tottusPE/42286538_1/public,TOTTUS,,,,34.9,39.9,34.9,39.9,True,12.5,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Muslitos De Pollo Artisan x Kg. Libre de Antibióticos.,115835215,115835216,ARTISAN,https://www.tottus.com.pe/tottus-pe/articulo/115835215/muslitos-de-pollo-artisan-x-kg-libre-de-antibioticos,https://media.tottus.com.pe/tottusPE/42286542_1/public,TOTTUS,,,,28.9,31.4,28.9,31.4,True,8.0,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Fresco Con Menudencia Tottus,115807125,115807127,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115807125/pollo-fresco-con-menudencia-tottus,https://media.tottus.com.pe/tottusPE/40265033_1/public,TOTTUS,,,,9.4,,9.4,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Filete De Pechuga Importada,115844221,115844222,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115844221/filete-de-pechuga-importada,https://media.tottus.com.pe/tottusPE/41293932_1/public,TOTTUS,13.9,CMR,4.1,14.5,16.9,13.9,14.5,True,4.1,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador Filete de Pechuga de Pollo Tottus x Kg,116239127,116239128,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116239127/pack-ahorrador-de-filete-de-pechuga-de-pollo-tottus,https://media.tottus.com.pe/tottusPE/41920195_1/public,TOTTUS,,,,22.9,24.9,22.9,24.9,True,8.0,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador De Muslitos De Pollo Tottus,116502045,116502046,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116502045/pack-ahorrador-de-muslitos-de-pollo-tottus,https://media.tottus.com.pe/tottusPE/41230491_1/public,TOTTUS,,,,14.5,16.5,14.5,16.5,True,12.1,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Filete De Pechuga De Pollo Corte Mariposa Congelado San Fernando,115835250,115835251,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835250/filete-de-pechuga-de-pollo-corte-mariposa-congelado-san-fernando,https://media.tottus.com.pe/tottusPE/42816470_1/public,TOTTUS,,,,23.9,24.9,23.9,24.9,True,4.0,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pechuga Especial De Pollo Importada,115844571,115844572,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115844571/pechuga-especial-de-pollo-importada,https://media.tottus.com.pe/tottusPE/41220347_1/public,TOTTUS,12.9,CMR,4.4,13.5,15.5,12.9,13.5,True,4.4,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pechuga Especial de Pollo,117498353,117498354,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/117498353/pechuga-especial-de-pollo,https://media.tottus.com.pe/tottusPE/40433301_1/public,TOTTUS,,,,14.9,17.5,14.9,17.5,True,14.9,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Piernitas De Pollo Importado Tottus,115844217,115844218,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115844217/piernitas-de-pollo-importado-tottus,https://media.tottus.com.pe/tottusPE/40866028_1/public,TOTTUS,5.8,CMR,3.3,6.0,7.9,5.8,6.0,True,3.3,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Entero Trozado Redondos x Kg,115808216,115808219,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/115808216/pollo-entero-trozado-redondos-x-kg,https://media.tottus.com.pe/tottusPE/41130891_1/public,TOTTUS,,,,11.5,,11.5,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pierna Con Encuentro De Pollo Importado Tottus,115844211,115844212,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115844211/pierna-con-encuentro-de-pollo-importado-tottus,https://media.tottus.com.pe/tottusPE/40626085_1/public,TOTTUS,5.5,CMR,5.2,5.8,7.9,5.5,5.8,True,5.2,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador Pechuga Especial Light De Pollo,115836142,115836143,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115836142/pack-ahorrador-pechuga-especial-light-de-pollo,https://media.tottus.com.pe/tottusPE/40600798_1/public,TOTTUS,,,,16.7,18.9,16.7,18.9,True,11.6,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Entero Sin Menudencia Redondos x Kg,115808410,115808411,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/115808410/pollo-entero-sin-menudencia-redondos-x-kg,https://media.tottus.com.pe/tottusPE/40339347_2/public,TOTTUS,,,,11.5,,11.5,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Muslo De Pollo Congelado San Fernando x Kg,115835238,115835239,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835238/muslo-de-pollo-congelado-san-fernando-x-kg,https://media.tottus.com.pe/tottusPE/42816473_1/public,TOTTUS,,,,14.9,16.5,14.9,16.5,True,9.7,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Sangrecita Criolla Redondos,113787373,113787374,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787373/sangrecita-criolla-redondos,https://media.tottus.com.pe/tottusPE/20079165_1/public,TOTTUS,,,,5.4,6.4,5.4,6.4,True,15.6,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pierna De Pollo Congelado San Fernando,115835236,115835237,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835236/pierna-de-pollo-congelado-san-fernando,https://media.tottus.com.pe/tottusPE/42816471_1/public,TOTTUS,,,,15.9,,15.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador De Piernitas De Pollo Tottus,116228076,116228077,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116228076/pack-ahorrador-de-piernitas-de-pollo-tottus,https://media.tottus.com.pe/tottusPE/40978355_1/public,TOTTUS,,,,14.9,15.9,14.9,15.9,True,6.3,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Lomito Sasami De Pollo,115808254,115808255,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115808254/lomito-sasami-de-pollo,https://media.tottus.com.pe/tottusPE/40433304_1/public,TOTTUS,,,,25.5,,25.5,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Alitas De Pollo Importadas,119025995,119025998,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/119025995/alitas-de-pollo-importadas,https://media.tottus.com.pe/tottusPE/41886291_1/public,TOTTUS,10.9,CMR,5.2,11.5,12.9,10.9,11.5,True,5.2,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Entero Sabor A Lena,113787338,113787339,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787338/pollo-entero-sabor-a-lena,https://media.tottus.com.pe/tottusPE/42027902_2/public,TOTTUS,,,,14.9,16.9,14.9,16.9,True,11.8,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Con Menudencia Redondos,141595334,141595335,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/141595334/pollo-con-menudencia-redondos,https://media.tottus.com.pe/tottusPE/40339348_1/public,TOTTUS,,,,9.8,,9.8,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador Corazón De Pollo,115806825,115806826,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115806825/pack-ahorrador-corazon-de-pollo,https://media.tottus.com.pe/tottusPE/40597128_1/public,TOTTUS,,,,12.9,,12.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador Hígado De Pollo,115808242,115808243,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115808242/pack-ahorrador-higado-de-pollo,https://media.tottus.com.pe/tottusPE/40344721_1/public,TOTTUS,,,,8.9,,8.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Fresco Con Menudencia x Kg,117026658,117026659,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/117026658/pollo-fresco-con-menudencia-x-kg,https://media.tottus.com.pe/tottusPE/43000935_1/public,TOTTUS,,,,9.9,10.4,9.9,10.4,True,4.8,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Carne Molida De Pollo Termoformado x Un,118539128,118539129,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/118539128/carne-molida-de-pollo-termoformado,https://media.tottus.com.pe/tottusPE/43038359_1/public,TOTTUS,,,,10.9,11.9,10.9,11.9,True,8.4,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Sangrecita Sin Condimento Redondos,113787349,113787350,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787349/sangrecita-sin-condimentos-redondos,https://media.tottus.com.pe/tottusPE/42242970_1/public,TOTTUS,,,,5.4,5.9,5.4,5.9,True,8.5,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Deditos de Pollo con Queso Avinka Doypack 276 g,151911807,151911809,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/151911807/deditos-de-pollo-con-queso-avinka-doypack-276-g,https://media.tottus.com.pe/tottusPE/43636644_1/public,TOTTUS,,,,13.9,,13.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Alitas De Pollo Congeladas San Fernando,115835264,115835265,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835264/alitas-de-pollo-congeladas-san-fernando,https://media.tottus.com.pe/tottusPE/42816472_1/public,TOTTUS,,,,15.9,,15.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador Patitas De Pollo,115806789,115806790,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115806789/pack-ahorrador-patitas-de-pollo,https://media.tottus.com.pe/tottusPE/40344724_1/public,TOTTUS,,,,7.9,,7.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pechuga con Ala de Pollo,117503157,117503158,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/117503157/pechuga-con-ala-de-pollo,https://media.tottus.com.pe/tottusPE/40597132_1/public,TOTTUS,,,,15.9,,15.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pack Ahorrador Mollejitas De Pollo,115807143,115807144,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115807143/pack-ahorrador-mollejitas-de-pollo,https://media.tottus.com.pe/tottusPE/40597129_1/public,TOTTUS,,,,13.9,,13.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pierna Con Encuentro De Pollo Congelado San Fernando,115835268,115835269,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835268/pierna-con-encuentro-de-pollo-congelado-san-fernando,https://media.tottus.com.pe/tottusPE/42816474_1/public,TOTTUS,,,,12.9,,12.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Piezas De Pollo Condimentadas Pollada Criolla Redondos,113787391,113787392,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787391/piezas-de-pollo-condimentadas-pollada-criolla-redondos,https://media.tottus.com.pe/tottusPE/42603067_1/public,TOTTUS,,,,13.9,16.9,13.9,16.9,True,17.8,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Fresco Entero Sin Menudencia San Fernando,115807443,115807444,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115807443/pollo-fresco-entero-sin-menudencia-san-fernando,https://media.tottus.com.pe/tottusPE/40339197_1/public,TOTTUS,,,,11.5,,11.5,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Filete De Pierna Con Piel De Pollo,115808316,115808317,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/115808316/filete-de-pierna-con-piel-de-pollo,https://media.tottus.com.pe/tottusPE/40433299_1/public,TOTTUS,20.4,CMR,2.4,20.9,,20.4,20.9,True,2.4,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pechuga Con Ala De Pollo Congelado San Fernando,115835199,115835200,SAN FERNANDO,https://www.tottus.com.pe/tottus-pe/articulo/115835199/pechuga-con-ala-de-pollo-congelado-san-fernando,https://media.tottus.com.pe/tottusPE/42816469_1/public,TOTTUS,,,,16.9,,16.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Sabor Pachamanca,113787366,113787368,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787366/pollo-sabor-pachamanca,https://media.tottus.com.pe/tottusPE/42015749_1/public,TOTTUS,,,,14.9,16.9,14.9,16.9,True,11.8,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Enrollado de Pollo Cordon Bleu Redondos Empaque 1.3 Kg,116222310,116222312,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/116222310/enrollado-de-pollo-cordon-bleu-redondos-empaque-1-3-kg,https://media.tottus.com.pe/tottusPE/40016756_1/public,TOTTUS,,,,39.9,,39.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Nuggets Pollo Redondos Bolsa 900 g,154509169,154509171,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/154509169/nuggets-pollo-redondos-bolsa-900-g,https://media.tottus.com.pe/tottusPE/43687072_1/public,TOTTUS,,,,16.9,22.9,16.9,22.9,True,26.2,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Deditos de Pollo con Jalapeño Avinka Doypack 276 g,151911817,151911819,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/151911817/deditos-de-pollo-con-jalapeno-avinka-doypack-276-g,https://media.tottus.com.pe/tottusPE/43636645_1/public,TOTTUS,,,,13.9,,13.9,,False,,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Sabor Estofado,113787407,113787408,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787407/pollo-sabor-estofado,https://media.tottus.com.pe/tottusPE/42015747_1/public,TOTTUS,,,,14.9,16.9,14.9,16.9,True,11.8,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Sabor Oriental,115808217,115808220,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/115808217/pollo-sabor-oriental,https://media.tottus.com.pe/tottusPE/42015748_1/public,TOTTUS,,,,14.9,16.9,14.9,16.9,True,11.8,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Pollo Sin Menudencia Avinka x Kg,146031024,146031596,AVINKA,https://www.tottus.com.pe/tottus-pe/articulo/146031024/pollo-sin-menudencia-avinka-x-kg,https://media.tottus.com.pe/tottusPE/43555533_1/public,TOTTUS,,,,10.9,19.9,10.9,19.9,True,45.2,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Filete De Pechuga Criolla Redondos,113787398,113787400,REDONDOS,https://www.tottus.com.pe/tottus-pe/articulo/113787398/filete-de-pechuga-criolla-redondos,https://media.tottus.com.pe/tottusPE/41379961_1/public,TOTTUS,,,,14.9,16.9,14.9,16.9,True,11.8,2026-07-04T07:56:28
tottus,carne-de-pollo,pollo,Piernitas Light De Pollo Sin Piel,116224583,116224584,TOTTUS,https://www.tottus.com.pe/tottus-pe/articulo/116224583/piernitas-light-de-pollo-sin-piel,https://media.tottus.com.pe/tottusPE/40600801_1/public,TOTTUS,,,,17.9,,17.9,,False,,2026-07-04T07:56:28
